transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,store_region
tx_ref_202053,usr_2366,67223.8,Debit Card,Electronics,40.3,0.3,South
tx_ref_202054,usr_6458,3340.27,UPI,Electronics,38.8,0.24,East
tx_ref_202055,usr_5626,185.94,Credit Card,Apparel,33.3,0.09,South
tx_ref_202056,usr_1508,1954.13,Credit Card,Apparel,18.4,0.11,West
tx_ref_202057,usr_2214,1873.08,Cash,Home & Kitchen,47.6,0.25,West
tx_ref_202058,usr_5380,3093.17,UPI,Apparel,35.6,0.18,West
tx_ref_202059,usr_5704,3217.05,Credit Card,Apparel,38.4,0.0,West
tx_ref_202060,usr_4258,377.02,Credit Card,Home & Kitchen,33.5,0.11,South
tx_ref_202061,usr_1673,1589.67,Credit Card,Home & Kitchen,,0.19,North
tx_ref_202062,usr_6690,4212.95,UPI,Electronics,55.9,0.2,North
tx_ref_202063,usr_1361,349.23,Credit Card,Apparel,36.4,0.07,East
tx_ref_202064,usr_4624,4855.22,Debit Card,Electronics,30.6,0.28,South
tx_ref_202065,usr_2184,6896.02,Credit Card,Electronics,46.1,0.14,North
tx_ref_202066,usr_4605,779.32,Debit Card,Home & Kitchen,38.5,0.22,West
tx_ref_202067,usr_4896,248.82,Debit Card,Apparel,35.2,0.23,North
tx_ref_202068,usr_6462,1550.89,Cash,Apparel,42.9,0.07,East
tx_ref_202069,usr_7577,2771.17,Debit Card,Apparel,32.4,0.15,North
tx_ref_202070,usr_8238,414.64,UPI,Electronics,45.2,0.05,East
tx_ref_202071,usr_5079,2365.83,Credit Card,Electronics,34.7,0.21,East
tx_ref_202072,usr_2459,1901.91,Credit Card,Electronics,41.1,0.18,East
tx_ref_202073,usr_3721,4721.34,Debit Card,Home & Kitchen,33.3,0.09,East
tx_ref_202074,usr_3587,831.51,Debit Card,Electronics,26.3,0.11,East
tx_ref_202075,usr_2413,2506.63,Debit Card,Electronics,28.7,0.03,West
tx_ref_202076,usr_2198,1822.72,Credit Card,Electronics,36.3,0.07,West
tx_ref_202077,usr_3761,4848.3,Debit Card,Electronics,36.0,0.13,South
tx_ref_202078,usr_5327,965.94,UPI,Home & Kitchen,51.6,0.16,North
tx_ref_202079,usr_7839,1756.13,Debit Card,Home & Kitchen,34.2,0.19,East
tx_ref_202080,usr_6141,2152.68,Credit Card,Apparel,32.4,0.19,South
tx_ref_202081,usr_8489,1025.93,Debit Card,Apparel,37.8,0.17,East
tx_ref_202082,usr_6353,1332.68,Debit Card,Home & Kitchen,31.4,0.19,South
tx_ref_202083,usr_5728,356.74,Cash,Home & Kitchen,,0.06,North
tx_ref_202084,usr_6014,3217.96,UPI,Apparel,40.8,0.12,North
tx_ref_202085,usr_2589,8581.53,Credit Card,Apparel,21.1,0.09,West
tx_ref_202086,usr_7442,595.71,UPI,Electronics,37.9,0.07,South
tx_ref_202087,usr_8345,4129.32,Debit Card,Apparel,50.2,0.23,South
tx_ref_202088,usr_1499,395.12,Credit Card,Home & Kitchen,38.6,0.08,East
tx_ref_202089,usr_5835,1160.36,UPI,Electronics,48.0,0.26,East
tx_ref_202090,usr_6048,3890.3,Debit Card,Apparel,21.0,0.02,North
tx_ref_202091,usr_1162,4222.16,UPI,Electronics,46.9,0.19,South
tx_ref_202092,usr_5966,2386.64,Credit Card,Apparel,27.9,0.05,East
tx_ref_202093,usr_3362,56649.13,UPI,Apparel,24.3,0.07,North
tx_ref_202094,usr_5397,1506.21,UPI,Electronics,29.9,0.24,West
tx_ref_202095,usr_8528,2135.87,UPI,Electronics,47.8,0.01,East
tx_ref_202096,usr_8716,1573.05,Credit Card,Electronics,,0.26,North
tx_ref_202097,usr_7125,1940.89,UPI,Electronics,45.8,0.17,North
tx_ref_202098,usr_6044,792.56,UPI,Digital Goods,39.5,0.17,North
tx_ref_202099,usr_5301,602.54,Credit Card,Electronics,31.2,0.1,West
tx_ref_202100,usr_5960,938.56,Credit Card,Apparel,21.1,0.08,East
tx_ref_202101,usr_8538,1461.44,Credit Card,Digital Goods,21.9,0.28,East
tx_ref_202102,usr_3119,366.62,UPI,Digital Goods,31.9,0.2,North
tx_ref_202103,usr_6204,5662.72,Credit Card,Home & Kitchen,40.1,0.11,West
tx_ref_202104,usr_4041,1178.05,UPI,Apparel,32.4,0.12,West
tx_ref_202105,usr_4779,1111.85,UPI,Digital Goods,42.2,0.1,North
tx_ref_202106,usr_1002,1117.29,UPI,Apparel,33.2,0.29,South
tx_ref_202107,usr_8027,1187.81,Debit Card,Digital Goods,32.1,0.07,East
tx_ref_202108,usr_3459,854.34,UPI,Electronics,42.3,0.01,East
tx_ref_202109,usr_8237,2450.08,Debit Card,Apparel,42.8,0.09,East
tx_ref_202110,usr_8635,5594.44,UPI,Apparel,55.7,0.22,West
tx_ref_202111,usr_2696,1581.36,Debit Card,Electronics,35.0,0.11,South
tx_ref_202112,usr_3101,105.09,Credit Card,Digital Goods,47.2,0.17,North
tx_ref_202113,usr_8789,3692.71,Credit Card,Apparel,45.1,0.1,East
tx_ref_202114,usr_2029,1113.15,Credit Card,Electronics,37.0,0.05,North
tx_ref_202115,usr_4776,5383.05,UPI,Home & Kitchen,39.2,0.24,South
tx_ref_202116,usr_1086,1139.63,Credit Card,Home & Kitchen,41.3,0.14,West
tx_ref_202117,usr_5758,1366.17,Credit Card,Apparel,37.4,0.14,West
tx_ref_202118,usr_5910,1652.6,Debit Card,Apparel,27.0,0.27,North
tx_ref_202119,usr_3632,2743.14,Debit Card,Home & Kitchen,38.2,0.27,South
tx_ref_202120,usr_2622,5730.66,Credit Card,Apparel,34.5,0.06,South
tx_ref_202121,usr_8647,6722.27,Credit Card,Digital Goods,43.0,0.08,South
tx_ref_202122,usr_7834,1783.93,Debit Card,Home & Kitchen,19.4,0.06,West
tx_ref_202123,usr_7348,148.31,Debit Card,Apparel,50.9,0.14,East
tx_ref_202124,usr_5997,233.21,Credit Card,Digital Goods,33.6,0.02,South
tx_ref_202125,usr_6714,1447.49,Debit Card,Apparel,19.4,0.09,North
tx_ref_202126,usr_3397,3143.95,UPI,Apparel,42.0,0.24,East
tx_ref_202127,usr_7585,2154.96,UPI,Electronics,36.5,0.11,North
tx_ref_202128,usr_6819,812.85,Credit Card,Digital Goods,38.2,0.11,East
tx_ref_202129,usr_7115,2874.6,Debit Card,Digital Goods,42.2,0.23,East
tx_ref_202130,usr_3724,2722.31,UPI,Home & Kitchen,24.4,0.11,East
tx_ref_202131,usr_2225,2216.32,Credit Card,Electronics,34.9,0.18,West
tx_ref_202132,usr_2827,739.44,UPI,Electronics,31.7,0.22,West
tx_ref_202133,usr_4467,2164.53,Cash,Electronics,20.8,0.24,East
tx_ref_202134,usr_8029,1916.86,Cash,Home & Kitchen,28.1,0.02,South
tx_ref_202135,usr_8509,1131.37,UPI,Digital Goods,40.5,0.28,South
tx_ref_202136,usr_2338,338.37,Debit Card,Digital Goods,18.0,0.24,West
tx_ref_202137,usr_3525,1273.23,Cash,Home & Kitchen,26.1,0.08,North
tx_ref_202138,usr_2501,11469.51,Credit Card,Electronics,38.4,0.05,West
tx_ref_202139,usr_5131,813.83,UPI,Apparel,36.5,0.29,South
tx_ref_202140,usr_3552,603.37,UPI,Apparel,31.6,0.15,North
tx_ref_202141,usr_7803,649.8,Credit Card,Digital Goods,32.3,0.14,East
tx_ref_202142,usr_6892,1068.08,UPI,Electronics,46.5,0.08,South
tx_ref_202143,usr_3978,5970.75,Credit Card,Apparel,40.4,0.16,West
tx_ref_202144,usr_4786,1474.68,Credit Card,Electronics,38.4,0.07,South
tx_ref_202145,usr_7575,362.93,Credit Card,Home & Kitchen,43.6,0.11,South
tx_ref_202146,usr_8286,971.09,Debit Card,Apparel,34.9,0.01,South
tx_ref_202147,usr_4467,2917.02,UPI,Apparel,32.7,0.3,West
tx_ref_202148,usr_2070,78.33,Credit Card,Electronics,18.0,0.23,East
tx_ref_202149,usr_1924,3808.32,Credit Card,Home & Kitchen,44.0,0.15,South
tx_ref_202150,usr_6314,1968.62,Cash,Digital Goods,24.6,0.04,South
tx_ref_202151,usr_8300,2933.17,Credit Card,Electronics,50.5,0.01,South
tx_ref_202152,usr_5535,1783.39,Credit Card,Electronics,32.9,0.18,East
tx_ref_202153,usr_8095,1588.24,Cash,Apparel,35.0,0.12,East
tx_ref_202154,usr_1555,396.55,UPI,Apparel,,0.26,South
tx_ref_202155,usr_6691,96.22,UPI,Digital Goods,37.3,0.25,West
tx_ref_202156,usr_6529,889.47,Cash,Electronics,39.9,0.12,South
tx_ref_202157,usr_1672,1926.2,Debit Card,Digital Goods,38.7,0.27,West
tx_ref_202158,usr_8901,2182.82,Credit Card,Electronics,24.0,0.11,South
tx_ref_202159,usr_1412,741.93,UPI,Home & Kitchen,52.9,0.23,South
tx_ref_202160,usr_1869,3256.21,Debit Card,Electronics,28.6,0.01,North
tx_ref_202161,usr_6682,5742.26,UPI,Apparel,25.8,0.22,South
tx_ref_202162,usr_6683,147.53,UPI,Home & Kitchen,38.8,0.08,East
tx_ref_202163,usr_4703,1050.02,Cash,Electronics,26.4,0.06,East
tx_ref_202164,usr_3678,595.07,Debit Card,Apparel,38.0,0.09,East
tx_ref_202165,usr_6124,2430.12,Debit Card,Home & Kitchen,33.7,0.15,West
tx_ref_202166,usr_1381,367.7,Debit Card,Electronics,24.1,0.15,East
tx_ref_202167,usr_4857,3193.26,UPI,Electronics,30.8,0.3,West
tx_ref_202168,usr_2390,4791.09,UPI,Apparel,32.2,0.19,East
tx_ref_202169,usr_3599,2683.09,UPI,Electronics,30.6,0.02,West
tx_ref_202170,usr_8581,298.73,Debit Card,Apparel,44.4,0.15,South
tx_ref_202171,usr_5223,4255.87,Cash,Apparel,47.8,0.12,South
tx_ref_202172,usr_1231,214.79,Credit Card,Digital Goods,31.3,0.03,North
tx_ref_202173,usr_8058,7766.15,Cash,Electronics,42.5,0.25,West
tx_ref_202174,usr_6996,1451.16,UPI,Digital Goods,34.1,0.15,East
tx_ref_202175,usr_5592,5035.67,Cash,Apparel,41.9,0.24,West
tx_ref_202176,usr_1022,7439.97,Credit Card,Electronics,35.1,0.13,East
tx_ref_202177,usr_3920,6663.93,Credit Card,Apparel,23.2,0.14,North
tx_ref_202178,usr_4045,516.51,UPI,Home & Kitchen,35.8,0.26,West
tx_ref_202179,usr_2015,183.89,Credit Card,Electronics,36.3,0.3,North
tx_ref_202180,usr_2767,1754.71,Debit Card,Home & Kitchen,34.4,0.05,West
tx_ref_202181,usr_3280,459.29,Credit Card,Apparel,,0.14,South
tx_ref_202182,usr_3682,159.78,UPI,Apparel,39.4,0.26,East
tx_ref_202183,usr_7089,987.55,UPI,Electronics,43.2,0.07,East
tx_ref_202184,usr_7534,2609.94,UPI,Home & Kitchen,38.1,0.23,West
tx_ref_202185,usr_5275,3273.6,Debit Card,Electronics,27.3,0.29,East
tx_ref_202186,usr_2056,2854.23,Credit Card,Home & Kitchen,39.8,0.22,West
tx_ref_202187,usr_5852,1092.8,Credit Card,Digital Goods,45.1,0.27,East
tx_ref_202188,usr_5472,234.19,Cash,Apparel,26.9,0.12,South
tx_ref_202189,usr_8824,842.05,Debit Card,Electronics,37.7,0.27,North
tx_ref_202190,usr_5918,95.13,UPI,Electronics,37.4,0.09,South
tx_ref_202191,usr_7740,1860.26,Credit Card,Apparel,32.8,0.19,South
tx_ref_202192,usr_2665,199.73,Credit Card,Electronics,23.1,0.07,West
tx_ref_202193,usr_8760,1421.8,Credit Card,Electronics,43.2,0.09,North
tx_ref_202194,usr_1509,966.94,UPI,Digital Goods,23.4,0.21,South
tx_ref_202195,usr_7897,6496.17,UPI,Apparel,43.4,0.01,South
tx_ref_202196,usr_7103,5379.84,UPI,Apparel,42.9,0.11,North
tx_ref_202197,usr_4235,1288.91,Cash,Electronics,31.8,0.18,East
tx_ref_202198,usr_7107,2616.14,UPI,Electronics,37.9,0.12,South
tx_ref_202199,usr_7987,8288.37,UPI,Electronics,44.3,0.19,North
tx_ref_202200,usr_6800,592.55,UPI,Electronics,25.5,0.08,East
tx_ref_202201,usr_8954,483.61,Debit Card,Electronics,30.4,0.19,South
tx_ref_202202,usr_6331,2286.16,UPI,Electronics,38.0,0.13,North
tx_ref_202203,usr_5491,193.87,Credit Card,Electronics,30.4,0.26,South
tx_ref_202204,usr_5398,1098.62,UPI,Apparel,37.4,0.2,South
tx_ref_202205,usr_8258,13007.82,Debit Card,Electronics,32.4,0.28,South
tx_ref_202206,usr_2945,3188.56,UPI,Apparel,43.6,0.17,West
tx_ref_202207,usr_6066,429.53,Credit Card,Home & Kitchen,36.0,0.26,North
tx_ref_202208,usr_5456,3772.91,UPI,Apparel,21.7,0.23,North
tx_ref_202209,usr_7823,259.87,UPI,Electronics,33.0,0.04,West
tx_ref_202210,usr_4633,109.21,Credit Card,Home & Kitchen,33.7,0.23,South
tx_ref_202211,usr_2417,150.81,Credit Card,Apparel,31.5,0.09,West
tx_ref_202212,usr_1966,2851.41,Cash,Apparel,28.0,0.15,North
tx_ref_202213,usr_2543,2091.54,Debit Card,Apparel,22.2,0.27,South
tx_ref_202214,usr_1091,93.97,UPI,Electronics,37.2,0.11,North
tx_ref_202215,usr_1549,1718.7,Credit Card,Apparel,39.4,0.28,North
tx_ref_202216,usr_3141,834.38,UPI,Home & Kitchen,30.6,0.23,East
tx_ref_202217,usr_2453,2782.23,Credit Card,Apparel,35.0,0.18,North
tx_ref_202218,usr_3530,674.04,Credit Card,Electronics,23.7,0.26,South
tx_ref_202219,usr_4567,471.77,Cash,Home & Kitchen,34.0,0.03,West
tx_ref_202220,usr_4675,1006.17,Debit Card,Digital Goods,31.5,0.09,East
tx_ref_202221,usr_6991,3429.86,Cash,Electronics,32.2,0.03,North
tx_ref_202222,usr_6663,2018.57,Cash,Home & Kitchen,46.6,0.04,East
tx_ref_202223,usr_3330,1108.42,UPI,Electronics,47.2,0.06,South
tx_ref_202224,usr_5405,658.08,UPI,Home & Kitchen,34.3,0.0,South
tx_ref_202225,usr_1359,7389.08,Cash,Electronics,20.0,0.23,South
tx_ref_202226,usr_3899,736.89,Cash,Apparel,40.1,0.21,South
tx_ref_202227,usr_3335,336.53,UPI,Home & Kitchen,43.8,0.11,North
tx_ref_202228,usr_2112,512.35,Debit Card,Home & Kitchen,33.3,0.04,South
tx_ref_202229,usr_6572,2362.26,UPI,Electronics,29.4,0.15,East
tx_ref_202230,usr_5751,1719.9,UPI,Electronics,37.9,0.13,South
tx_ref_202231,usr_6409,4509.19,UPI,Home & Kitchen,31.1,0.28,North
tx_ref_202232,usr_6241,1826.11,UPI,Home & Kitchen,49.6,0.08,South
tx_ref_202233,usr_7493,1107.91,Credit Card,Electronics,30.4,0.25,West
tx_ref_202234,usr_5443,815.86,UPI,Electronics,18.0,0.27,East
tx_ref_202235,usr_7458,1029.79,UPI,Digital Goods,31.2,0.09,North
tx_ref_202236,usr_6771,3564.99,Credit Card,Apparel,37.5,0.16,East
tx_ref_202237,usr_8657,2057.7,Credit Card,Home & Kitchen,51.3,0.09,North
tx_ref_202238,usr_8100,1418.26,Credit Card,Apparel,25.1,0.18,South
tx_ref_202239,usr_2423,1094.47,Credit Card,Electronics,34.4,0.09,South
tx_ref_202240,usr_8797,1662.03,UPI,Apparel,40.2,0.23,North
tx_ref_202241,usr_3668,483.43,UPI,Home & Kitchen,53.5,0.05,South
tx_ref_202242,usr_1938,1373.26,UPI,Apparel,34.7,0.1,North
tx_ref_202243,usr_4067,254.56,Cash,Home & Kitchen,40.3,0.29,North
tx_ref_202244,usr_4261,3678.14,Debit Card,Apparel,39.2,0.12,East
tx_ref_202245,usr_5718,590.46,Credit Card,Electronics,29.3,0.01,North
tx_ref_202246,usr_7789,2818.18,UPI,Apparel,49.3,0.13,West
tx_ref_202247,usr_3519,5101.4,Debit Card,Home & Kitchen,42.4,0.16,South
tx_ref_202248,usr_8978,1323.49,Credit Card,Apparel,33.4,0.22,West
tx_ref_202249,usr_7383,1680.67,Debit Card,Home & Kitchen,33.6,0.3,West
tx_ref_202250,usr_8216,1647.65,UPI,Home & Kitchen,51.0,0.2,East
tx_ref_202251,usr_5658,1797.15,UPI,Apparel,20.8,0.11,East
tx_ref_202252,usr_5060,409.42,Credit Card,Home & Kitchen,42.3,0.18,West
tx_ref_202253,usr_7128,1986.0,UPI,Home & Kitchen,29.8,0.17,East
tx_ref_202254,usr_3921,4638.02,UPI,Apparel,32.6,0.17,East
tx_ref_202255,usr_8318,678.74,UPI,Electronics,34.9,0.24,West
tx_ref_202256,usr_5342,1930.42,UPI,Home & Kitchen,41.0,0.08,South
tx_ref_202257,usr_2522,972.61,Credit Card,Electronics,24.6,0.08,East
tx_ref_202258,usr_5981,205.45,UPI,Electronics,32.8,0.16,North
tx_ref_202259,usr_2961,4202.94,UPI,Apparel,44.7,0.04,West
tx_ref_202260,usr_3774,164.64,UPI,Home & Kitchen,30.7,0.18,North
tx_ref_202261,usr_6463,226.63,Credit Card,Apparel,32.6,0.15,West
tx_ref_202262,usr_5652,739.99,Debit Card,Electronics,45.1,0.12,South
tx_ref_202263,usr_7934,531.76,Credit Card,Apparel,19.7,0.04,South
tx_ref_202264,usr_1649,208.57,UPI,Apparel,43.6,0.1,East
tx_ref_202265,usr_8451,463.99,Cash,Digital Goods,33.0,0.04,West
tx_ref_202266,usr_5350,3462.8,UPI,Electronics,30.0,0.22,East
tx_ref_202267,usr_6530,1717.99,Credit Card,Digital Goods,25.0,0.12,South
tx_ref_202268,usr_2728,6387.67,Credit Card,Digital Goods,36.3,0.16,South
tx_ref_202269,usr_6859,2428.53,UPI,Electronics,37.3,0.14,East
tx_ref_202270,usr_3055,460.53,Debit Card,Digital Goods,36.6,0.29,East
tx_ref_202271,usr_6020,481.08,UPI,Digital Goods,,0.25,North
tx_ref_202272,usr_6070,1115.64,UPI,Electronics,31.7,0.29,South
tx_ref_202273,usr_1432,1479.3,UPI,Home & Kitchen,34.4,0.08,West
tx_ref_202274,usr_8793,2235.68,Debit Card,Home & Kitchen,19.7,0.13,North
tx_ref_202275,usr_7648,1902.18,Cash,Electronics,48.9,0.14,South
tx_ref_202276,usr_2521,3120.29,Credit Card,Digital Goods,40.3,0.06,West
tx_ref_202277,usr_1726,4603.06,UPI,Electronics,50.5,0.25,West
tx_ref_202278,usr_6870,901.69,Debit Card,Apparel,36.6,0.1,East
tx_ref_202279,usr_7646,8556.61,UPI,Electronics,32.0,0.17,South
tx_ref_202280,usr_8290,227.75,UPI,Home & Kitchen,38.3,0.01,West
tx_ref_202281,usr_1760,2162.58,UPI,Home & Kitchen,38.5,0.11,West
tx_ref_202282,usr_2307,2931.95,Credit Card,Apparel,26.2,0.01,West
tx_ref_202283,usr_4022,3549.74,UPI,Electronics,43.8,0.21,South
tx_ref_202284,usr_8273,6697.6,Debit Card,Electronics,47.0,0.24,North
tx_ref_202285,usr_2608,1598.37,Credit Card,Apparel,41.5,0.15,North
tx_ref_202286,usr_1776,1071.95,Credit Card,Electronics,34.5,0.19,South
tx_ref_202287,usr_3524,1993.78,UPI,Home & Kitchen,31.8,0.02,West
tx_ref_202288,usr_8761,294.42,Debit Card,Digital Goods,22.8,0.13,West
tx_ref_202289,usr_5601,422.79,Credit Card,Digital Goods,24.1,0.14,North
tx_ref_202290,usr_4807,273.47,Credit Card,Electronics,33.6,0.22,South
tx_ref_202291,usr_7863,76.61,Debit Card,Electronics,35.9,0.27,West
tx_ref_202292,usr_1986,1672.0,UPI,Home & Kitchen,39.3,0.1,North
tx_ref_202293,usr_6323,1101.17,UPI,Apparel,30.4,0.14,South
tx_ref_202294,usr_5762,5596.99,Credit Card,Electronics,23.4,0.26,East
tx_ref_202295,usr_4963,1140.49,Credit Card,Apparel,47.6,0.06,East
tx_ref_202296,usr_2905,3763.23,Debit Card,Electronics,33.4,0.18,North
tx_ref_202297,usr_4820,1302.52,UPI,Apparel,26.3,0.26,East
tx_ref_202298,usr_1674,1985.7,UPI,Apparel,37.0,0.25,East
tx_ref_202299,usr_4618,1228.79,UPI,Apparel,32.7,0.29,North
tx_ref_202300,usr_7601,2852.22,Debit Card,Electronics,39.1,0.27,North
tx_ref_202301,usr_6524,3553.11,Credit Card,Apparel,45.6,0.02,East
tx_ref_202302,usr_8943,1487.54,Credit Card,Digital Goods,33.7,0.13,North
tx_ref_202303,usr_5940,618.75,UPI,Apparel,40.9,0.03,South
tx_ref_202304,usr_8754,4224.93,Credit Card,Digital Goods,28.2,0.01,South
tx_ref_202305,usr_4640,364.07,UPI,Apparel,54.2,0.15,East
tx_ref_202306,usr_5616,6456.03,UPI,Digital Goods,36.6,0.09,South
tx_ref_202307,usr_6062,632.76,Cash,Home & Kitchen,39.8,0.01,West
tx_ref_202308,usr_4750,996.8,Credit Card,Home & Kitchen,32.9,0.18,East
tx_ref_202309,usr_5190,10941.24,Debit Card,Electronics,36.9,0.05,East
tx_ref_202310,usr_2243,1925.31,UPI,Digital Goods,29.0,0.24,West
tx_ref_202311,usr_2579,2167.33,Credit Card,Home & Kitchen,37.0,0.17,North
tx_ref_202312,usr_6122,1764.14,Credit Card,Electronics,26.3,0.11,South
tx_ref_202313,usr_7857,7936.1,Credit Card,Electronics,32.5,0.03,South
tx_ref_202314,usr_6097,2984.48,Cash,Electronics,34.5,0.06,West
tx_ref_202315,usr_5908,276.37,UPI,Digital Goods,35.3,0.03,South
tx_ref_202316,usr_6132,2294.15,Debit Card,Home & Kitchen,40.4,0.05,East
tx_ref_202317,usr_8709,1451.16,Debit Card,Digital Goods,18.0,0.21,West
tx_ref_202318,usr_7973,726.28,UPI,Electronics,36.7,0.09,East
tx_ref_202319,usr_8163,1075.9,Credit Card,Apparel,19.8,0.21,South
tx_ref_202320,usr_4880,3464.9,UPI,Apparel,43.8,0.2,North
tx_ref_202321,usr_6570,5309.84,Debit Card,Home & Kitchen,30.0,0.03,South
tx_ref_202322,usr_6553,484.37,UPI,Digital Goods,43.4,0.06,North
tx_ref_202323,usr_6632,1977.64,UPI,Apparel,28.3,0.3,East
tx_ref_202324,usr_1015,4485.7,Credit Card,Electronics,36.8,0.1,South
tx_ref_202325,usr_2012,1457.73,Debit Card,Home & Kitchen,31.7,0.21,East
tx_ref_202326,usr_6700,441.68,Cash,Digital Goods,29.8,0.18,North
tx_ref_202327,usr_2138,653.51,Cash,Electronics,45.3,0.17,South
tx_ref_202328,usr_1905,865.05,Credit Card,Apparel,53.0,0.06,North
tx_ref_202329,usr_2896,871.28,Credit Card,Apparel,46.5,0.23,East
tx_ref_202330,usr_1590,2027.4,UPI,Electronics,23.2,0.05,East
tx_ref_202331,usr_3801,1147.52,UPI,Apparel,30.6,0.02,West
tx_ref_202332,usr_7103,2813.34,Cash,Electronics,33.0,0.04,West
tx_ref_202333,usr_8277,1007.59,UPI,Home & Kitchen,44.7,0.2,North
tx_ref_202334,usr_2971,1615.17,Cash,Apparel,46.2,0.08,North
tx_ref_202335,usr_5042,1724.56,UPI,Electronics,44.4,0.03,West
tx_ref_202336,usr_6888,92.63,UPI,Home & Kitchen,40.1,0.12,North
tx_ref_202337,usr_8349,1246.95,UPI,Digital Goods,22.7,0.08,South
tx_ref_202338,usr_1854,181.07,Cash,Apparel,55.0,0.28,West
tx_ref_202339,usr_6601,381.76,Debit Card,Electronics,31.5,0.02,West
tx_ref_202340,usr_3538,2812.06,Cash,Electronics,42.7,0.09,West
tx_ref_202341,usr_1236,1474.01,Credit Card,Apparel,40.8,0.18,North
tx_ref_202342,usr_8473,327.92,UPI,Digital Goods,41.3,0.09,North
tx_ref_202343,usr_1332,2369.6,Cash,Apparel,35.0,0.01,East
tx_ref_202344,usr_8743,964.19,Cash,Apparel,34.6,0.26,East
tx_ref_202345,usr_1153,1406.34,UPI,Home & Kitchen,26.9,0.28,South
tx_ref_202346,usr_8681,1546.57,Debit Card,Apparel,37.2,0.05,West
tx_ref_202347,usr_7511,171.26,UPI,Digital Goods,32.8,0.21,West
tx_ref_202348,usr_4053,3171.1,Credit Card,Home & Kitchen,22.8,0.26,West
tx_ref_202349,usr_2417,5003.57,Credit Card,Electronics,31.2,0.28,North
tx_ref_202350,usr_4936,1943.4,UPI,Electronics,25.7,0.07,East
tx_ref_202351,usr_6360,1251.52,Credit Card,Home & Kitchen,42.0,0.28,East
tx_ref_202352,usr_7027,249.48,UPI,Apparel,22.5,0.23,South
tx_ref_202353,usr_5727,4597.57,Credit Card,Electronics,32.1,0.01,South
tx_ref_202354,usr_3634,2144.5,UPI,Digital Goods,38.4,0.01,South
tx_ref_202355,usr_7470,1150.88,UPI,Electronics,32.7,0.19,South
tx_ref_202356,usr_4902,389.47,Cash,Apparel,33.4,0.27,East
tx_ref_202357,usr_5091,130.8,Credit Card,Home & Kitchen,36.9,0.03,West
tx_ref_202358,usr_2548,280.06,UPI,Home & Kitchen,29.6,0.11,North
tx_ref_202359,usr_8823,791.27,Debit Card,Electronics,51.8,0.07,North
tx_ref_202360,usr_2679,1303.25,Cash,Apparel,31.6,0.14,East
tx_ref_202361,usr_7263,1791.85,UPI,Electronics,40.6,0.24,West
tx_ref_202362,usr_1217,646.94,Debit Card,Digital Goods,45.7,0.05,North
tx_ref_202363,usr_5947,115.18,UPI,Apparel,33.0,0.02,South
tx_ref_202364,usr_6018,1353.0,Credit Card,Apparel,46.7,0.06,South
tx_ref_202365,usr_4016,1007.99,Debit Card,Digital Goods,30.8,0.07,South
tx_ref_202366,usr_6995,770.57,UPI,Digital Goods,28.3,0.02,South
tx_ref_202367,usr_1560,2630.19,Credit Card,Electronics,39.2,0.07,West
tx_ref_202368,usr_4646,1222.1,UPI,Apparel,30.9,0.27,West
tx_ref_202369,usr_6898,3992.43,UPI,Electronics,18.0,0.07,North
tx_ref_202370,usr_8068,274.42,UPI,Apparel,37.9,0.14,East
tx_ref_202371,usr_8401,1825.95,UPI,Electronics,37.0,0.25,North
tx_ref_202372,usr_8022,6639.62,Debit Card,Digital Goods,36.1,0.27,West
tx_ref_202373,usr_7154,5999.8,UPI,Home & Kitchen,24.8,0.0,North
tx_ref_202374,usr_2445,1812.14,Credit Card,Electronics,57.5,0.06,South
tx_ref_202375,usr_2490,551.5,Credit Card,Digital Goods,43.7,0.22,South
tx_ref_202376,usr_1383,2083.7,Debit Card,Apparel,56.1,0.04,North
tx_ref_202377,usr_6144,7414.25,UPI,Apparel,39.2,0.01,West
tx_ref_202378,usr_8451,898.8,UPI,Home & Kitchen,53.5,0.19,North
tx_ref_202379,usr_8510,174.25,Debit Card,Electronics,33.4,0.1,South
tx_ref_202380,usr_5076,4875.17,Debit Card,Apparel,44.2,0.29,North
tx_ref_202381,usr_1228,2207.03,UPI,Apparel,37.1,0.01,West
tx_ref_202382,usr_8704,3844.61,UPI,Apparel,27.1,0.07,East
tx_ref_202383,usr_6486,5553.18,UPI,Apparel,28.6,0.14,South
tx_ref_202384,usr_2742,121.05,Credit Card,Electronics,42.4,0.13,South
tx_ref_202385,usr_6664,135.52,UPI,Electronics,30.6,0.24,West
tx_ref_202386,usr_5764,67.39,UPI,Home & Kitchen,18.0,0.15,South
tx_ref_202387,usr_3632,318.56,UPI,Apparel,53.4,0.29,West
tx_ref_202388,usr_1578,2753.21,UPI,Electronics,39.4,0.08,West
tx_ref_202389,usr_4639,2489.81,UPI,Electronics,21.4,0.25,North
tx_ref_202390,usr_5267,2149.13,UPI,Apparel,52.8,0.25,North
tx_ref_202391,usr_3422,6249.06,UPI,Electronics,39.9,0.01,East
tx_ref_202392,usr_6594,1211.67,UPI,Electronics,52.2,0.28,West
tx_ref_202393,usr_7464,3077.88,Credit Card,Electronics,47.6,0.18,South
tx_ref_202394,usr_5680,909.71,UPI,Digital Goods,25.3,0.08,West
tx_ref_202395,usr_4225,292.04,UPI,Digital Goods,23.1,0.1,West
